agent_count,metric,coverage_target,method,family,description,n_features,accuracy,balanced_accuracy,f1,recall_not_helpful,recall_helpful,coverage,resolved_notes,accuracy_ci95_low,accuracy_ci95_high,coverage_ci95_low,coverage_ci95_high,delta_accuracy_vs_vote_only,delta_accuracy_vs_summary_all,delta_accuracy_vs_hybrid_all
24,resolved,0.65,cumulative_through_quality,cumulative,Cumulative feature set through quality.,11,0.9235294117647059,0.9244704570791527,0.9182389937106918,0.9130434782608695,0.9358974358974359,0.6589147286821705,170,0.8888392857142857,0.9573607545285979,0.5968023255813953,0.7132751937984497,0.08852941176470597,0.009243697478991675,0.051436388508891984
24,resolved,0.65,cumulative_through_cluster_disagreement,cumulative,Cumulative feature set through cluster_disagreement.,18,0.9181286549707602,0.9185185185185185,0.9146341463414634,0.9111111111111111,0.9259259259259259,0.6627906976744186,171,0.8741743506851328,0.9556609195402299,0.6006782945736434,0.7093992248062017,0.08312865497076027,0.0038429406850459813,0.04603563171494629
24,resolved,0.65,cumulative_through_cluster_quality,cumulative,Cumulative feature set through cluster_quality.,23,0.9142857142857143,0.9143808777429467,0.9152542372881356,0.8977272727272727,0.9310344827586207,0.6782945736434108,175,0.8655808263863719,0.9471045588778148,0.624031007751938,0.7325581395348837,0.07928571428571429,0.0,0.04219269102990031
24,resolved,0.65,cumulative_through_failure,cumulative,Cumulative feature set through failure.,14,0.9142857142857143,0.91444618599791,0.9162011173184358,0.8863636363636364,0.9425287356321839,0.6782945736434108,175,0.8674088994012862,0.9500204918032786,0.6162790697674418,0.7442829457364342,0.07928571428571429,0.0,0.04219269102990031
24,resolved,0.65,cumulative_through_confidence,cumulative,Cumulative feature set through confidence.,6,0.851063829787234,0.8470454545454545,0.8313253012048193,0.91,0.7840909090909091,0.7286821705426356,188,0.7957846514191237,0.8923756906077349,0.6705426356589147,0.7868217054263565,0.016063829787234085,-0.06322188449848021,-0.0210291934685799
24,resolved,0.65,cumulative_through_vote_uncertainty,cumulative,Cumulative feature set through vote_uncertainty.,4,0.8484848484848485,0.8448540706605223,0.8295454545454546,0.9047619047619048,0.7849462365591398,0.7674418604651163,198,0.7990189920189181,0.8981833267287498,0.7208333333333333,0.8178294573643411,0.013484848484848544,-0.06580086580086575,-0.02360817477096544
24,resolved,0.65,summary_all,full_model,All non-agent summary features.,23,0.9142857142857143,0.9143808777429467,0.9152542372881356,0.8977272727272727,0.9310344827586207,0.6782945736434108,175,0.8718853935698447,0.9473684210526315,0.6239341085271318,0.7286821705426356,0.07928571428571429,0.0,0.04219269102990031
24,resolved,0.65,hybrid_all,full_model,All summary features plus per-agent vote indicators.,47,0.872093023255814,0.868215994531784,0.8533333333333334,0.9052631578947369,0.8311688311688312,0.6666666666666666,172,0.829390756302521,0.9228209294767631,0.6046511627906976,0.7093992248062017,0.037093023255813984,-0.04219269102990031,0.0
24,resolved,0.65,summary_minus_vote_uncertainty,leave_one_group_out,All summary features except vote_uncertainty.,20,0.9285714285714286,0.9279636982416336,0.9318181818181818,0.9024390243902439,0.9534883720930233,0.6511627906976745,168,0.8841285724973814,0.9645512820512822,0.5929263565891474,0.7015503875968992,0.09357142857142864,0.014285714285714346,0.056478405315614655
24,resolved,0.65,summary_minus_cluster_quality,leave_one_group_out,All summary features except cluster_quality.,18,0.9181286549707602,0.9185185185185185,0.9146341463414634,0.9111111111111111,0.9259259259259259,0.6627906976744186,171,0.8778811867066039,0.9503288608260985,0.6123062015503876,0.7131782945736435,0.08312865497076027,0.0038429406850459813,0.04603563171494629
24,resolved,0.65,hybrid_minus_agent_votes,leave_one_group_out,Hybrid feature set without per-agent vote indicators.,23,0.9142857142857143,0.9143808777429467,0.9152542372881356,0.8977272727272727,0.9310344827586207,0.6782945736434108,175,0.8734939759036144,0.9521816109422493,0.6201550387596899,0.7441860465116279,0.07928571428571429,0.0,0.04219269102990031
24,resolved,0.65,summary_minus_failure,leave_one_group_out,All summary features except failure.,20,0.9127906976744186,0.9124408384043272,0.9162011173184358,0.8823529411764706,0.9425287356321839,0.6666666666666666,172,0.8723306953814219,0.9535969459232279,0.6085271317829457,0.7248062015503876,0.0777906976744186,-0.0014950166112956964,0.04069767441860461
24,resolved,0.65,summary_minus_confidence,leave_one_group_out,All summary features except confidence.,21,0.9075144508670521,0.9084403424291065,0.9080459770114943,0.8764044943820225,0.9404761904761905,0.6705426356589147,173,0.860215704531347,0.9385560211049038,0.6239341085271318,0.7210271317829458,0.0725144508670521,-0.006771263418662188,0.03542142761123812
24,resolved,0.65,summary_minus_cluster_disagreement,leave_one_group_out,All summary features except cluster_disagreement.,19,0.9028571428571428,0.9035947712418301,0.9028571428571428,0.8777777777777778,0.9294117647058824,0.6782945736434108,175,0.8562285541276996,0.9464285714285714,0.6239341085271318,0.736531007751938,0.06785714285714284,-0.011428571428571455,0.030764119601328854
24,resolved,0.65,summary_minus_quality,leave_one_group_out,All summary features except quality.,18,0.8876404494382022,0.8890293225480284,0.8888888888888888,0.8478260869565217,0.9302325581395349,0.689922480620155,178,0.8418079096045198,0.9272953289804118,0.6356589147286822,0.7441860465116279,0.05264044943820223,-0.026645264847512062,0.015547426182388246
24,resolved,0.65,vote_plus_quality,single_addition,Vote share plus structured note-quality judgments.,6,0.9195402298850575,0.9202380952380953,0.9186046511627907,0.9,0.9404761904761905,0.6744186046511628,174,0.8813559322033898,0.9540286229434302,0.6123062015503876,0.7364341085271318,0.0845402298850575,0.005254515599343201,0.04744720662924351
24,resolved,0.65,vote_plus_cluster_quality,single_addition,Vote share plus cluster-level quality statistics.,6,0.9186046511627907,0.9188640973630832,0.9195402298850575,0.896551724137931,0.9411764705882353,0.6666666666666666,172,0.8734030877295675,0.9516926371423365,0.6124031007751938,0.7249031007751938,0.0836046511627907,0.004318936877076407,0.046511627906976716
24,resolved,0.65,vote_plus_cluster_disagreement,single_addition,Vote share plus between-cluster disagreement statistics.,5,0.8663101604278075,0.8606953718627677,0.84472049689441,0.9306930693069307,0.7906976744186046,0.7248062015503876,187,0.8152445652173913,0.9062713456284153,0.6820736434108527,0.7715116279069768,0.03131016042780754,-0.04797555385790675,-0.005782862828006441
24,resolved,0.65,vote_plus_failure,single_addition,Vote share plus explicit failure signals.,4,0.8586956521739131,0.857969987002245,0.8470588235294118,0.9247311827956989,0.7912087912087912,0.7131782945736435,184,0.816106509735542,0.9063186727916073,0.6549418604651164,0.7675387596899226,0.023695652173913118,-0.055590062111801175,-0.013397371081900866
24,resolved,0.65,vote_plus_uncertainty,single_addition,"Vote share plus vote-count, margin, and entropy features.",4,0.8484848484848485,0.8448540706605223,0.8295454545454546,0.9047619047619048,0.7849462365591398,0.7674418604651163,198,0.7966886269070734,0.9015796466055533,0.7169573643410854,0.8140503875968993,0.013484848484848544,-0.06580086580086575,-0.02360817477096544
24,resolved,0.65,vote_plus_confidence,single_addition,Vote share plus mean confidence and confidence-weighted Helpful share.,3,0.8449197860962567,0.8424971363115693,0.8284023668639053,0.9072164948453608,0.7777777777777778,0.7248062015503876,187,0.7963922939461391,0.8907057437150838,0.6626937984496124,0.7790697674418605,0.009919786096256766,-0.06936592818945753,-0.027173237159557218
24,resolved,0.65,vote_only,single_addition,Only aggregate Helpful vote share.,1,0.835,0.8169565659648053,0.7814569536423841,0.9557522123893806,0.6781609195402298,0.7751937984496124,200,0.7894551519644181,0.8873372110038045,0.7286821705426356,0.8255813953488372,0.0,-0.07928571428571429,-0.037093023255813984
24,resolved,0.65,vote_plus_quality_plus_cluster_quality,targeted_combo,Vote share plus structured quality judgments and cluster-level quality statistics.,11,0.9157303370786517,0.9157303370786516,0.9171270718232044,0.898876404494382,0.9325842696629213,0.689922480620155,178,0.8734570924764891,0.9518906557838447,0.635562015503876,0.7404069767441861,0.08073033707865174,0.0014446227929374444,0.04363731382283775
24,resolved,0.65,vote_plus_confidence_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus confidence, structured quality judgments, and cluster-level quality statistics.",13,0.9147727272727273,0.9153746770025839,0.9152542372881356,0.8888888888888888,0.9418604651162791,0.6821705426356589,176,0.8677969902332071,0.9511193064182195,0.6278100775193799,0.7405038759689923,0.07977272727272733,0.00048701298701303575,0.042679704016913345
24,resolved,0.65,vote_plus_uncertainty_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus uncertainty, structured quality judgments, and cluster-level quality statistics.",14,0.9147727272727273,0.9152553329023918,0.9132947976878613,0.9010989010989011,0.9294117647058824,0.6821705426356589,176,0.8805765374331551,0.9529480564155486,0.631686046511628,0.7364341085271318,0.07977272727272733,0.00048701298701303575,0.042679704016913345
