agent_count,metric,coverage_target,method,family,description,n_features,accuracy,balanced_accuracy,f1,recall_not_helpful,recall_helpful,coverage,resolved_notes,accuracy_ci95_low,accuracy_ci95_high,coverage_ci95_low,coverage_ci95_high
48,full,,agent_votes_only,agent_identity,Per-agent binary vote indicators without summary quality features.,48,0.7945736434108527,0.7935122773230621,0.7818930041152263,0.8208955223880597,0.7661290322580645,1.0,258,0.751937984496124,0.8411821705426358,1.0,1.0
48,full,,vote_plus_agent_votes,agent_identity,Vote share plus per-agent binary vote indicators.,49,0.7945736434108527,0.7935122773230621,0.7818930041152263,0.8208955223880597,0.7661290322580645,1.0,258,0.7441860465116279,0.8449612403100775,1.0,1.0
48,full,,cumulative_through_quality,cumulative,Cumulative feature set through quality.,11,0.8294573643410853,0.8316080885893116,0.8333333333333334,0.7761194029850746,0.8870967741935484,1.0,258,0.7867248062015504,0.875968992248062,1.0,1.0
48,full,,cumulative_through_cluster_quality,cumulative,Cumulative feature set through cluster_quality.,23,0.8255813953488372,0.8263721714010592,0.8235294117647058,0.8059701492537313,0.8467741935483871,1.0,258,0.7868217054263565,0.8644379844961241,1.0,1.0
48,full,,cumulative_through_vote_uncertainty,cumulative,Cumulative feature set through vote_uncertainty.,4,0.8178294573643411,0.8162012518054886,0.803347280334728,0.8582089552238806,0.7741935483870968,1.0,258,0.7790697674418605,0.8682170542635659,1.0,1.0
48,full,,cumulative_through_failure,cumulative,Cumulative feature set through failure.,14,0.8178294573643411,0.8195113143957631,0.8199233716475096,0.7761194029850746,0.8629032258064516,1.0,258,0.7789728682170544,0.8565891472868217,1.0,1.0
48,full,,cumulative_through_cluster_disagreement,cumulative,Cumulative feature set through cluster_disagreement.,18,0.810077519379845,0.8099422243620606,0.8032128514056225,0.8134328358208955,0.8064516129032258,1.0,258,0.759593023255814,0.8528100775193799,1.0,1.0
48,full,,cumulative_through_confidence,cumulative,Cumulative feature set through confidence.,6,0.7984496124031008,0.7963408762638421,0.7796610169491526,0.8507462686567164,0.7419354838709677,1.0,258,0.7440891472868217,0.8449612403100775,1.0,1.0
48,full,,summary_all,full_model,All non-agent summary features.,23,0.8217054263565892,0.8223399133365431,0.8188976377952756,0.8059701492537313,0.8387096774193549,1.0,258,0.7790697674418605,0.860562015503876,1.0,1.0
48,full,,hybrid_all,full_model,All summary features plus per-agent vote indicators.,71,0.7868217054263565,0.7878550794415022,0.7859922178988327,0.7611940298507462,0.8145161290322581,1.0,258,0.7325581395348837,0.8373062015503877,1.0,1.0
48,full,,summary_minus_confidence,leave_one_group_out,All summary features except confidence.,21,0.8333333333333334,0.8338348579682234,0.8300395256916996,0.8208955223880597,0.8467741935483871,1.0,258,0.7868217054263565,0.8799418604651164,1.0,1.0
48,full,,summary_minus_vote_uncertainty,leave_one_group_out,All summary features except vote_uncertainty.,20,0.8294573643410853,0.8307053442465093,0.8294573643410853,0.7985074626865671,0.8629032258064516,1.0,258,0.7867248062015504,0.872093023255814,1.0,1.0
48,full,,summary_minus_failure,leave_one_group_out,All summary features except failure.,20,0.8255813953488372,0.8263721714010592,0.8235294117647058,0.8059701492537313,0.8467741935483871,1.0,258,0.7712209302325582,0.8644379844961241,1.0,1.0
48,full,,hybrid_minus_agent_votes,leave_one_group_out,Hybrid feature set without per-agent vote indicators.,23,0.8217054263565892,0.8223399133365431,0.8188976377952756,0.8059701492537313,0.8387096774193549,1.0,258,0.7790697674418605,0.860562015503876,1.0,1.0
48,full,,summary_minus_quality,leave_one_group_out,All summary features except quality.,18,0.8178294573643411,0.8186085700529611,0.8156862745098039,0.7985074626865671,0.8387096774193549,1.0,258,0.7790697674418605,0.8527131782945736,1.0,1.0
48,full,,summary_minus_cluster_disagreement,leave_one_group_out,All summary features except cluster_disagreement.,19,0.810077519379845,0.8117477130476649,0.8122605363984674,0.7686567164179104,0.8548387096774194,1.0,258,0.7635658914728682,0.8527131782945736,1.0,1.0
48,full,,summary_minus_cluster_quality,leave_one_group_out,All summary features except cluster_quality.,18,0.810077519379845,0.8099422243620606,0.8032128514056225,0.8134328358208955,0.8064516129032258,1.0,258,0.7558139534883721,0.8488372093023255,1.0,1.0
48,full,,vote_plus_uncertainty,single_addition,"Vote share plus vote-count, margin, and entropy features.",4,0.8178294573643411,0.8162012518054886,0.803347280334728,0.8582089552238806,0.7741935483870968,1.0,258,0.7673449612403102,0.8643410852713178,1.0,1.0
48,full,,vote_plus_cluster_quality,single_addition,Vote share plus cluster-level quality statistics.,6,0.8178294573643411,0.8186085700529611,0.8156862745098039,0.7985074626865671,0.8387096774193549,1.0,258,0.7751937984496124,0.8604651162790697,1.0,1.0
48,full,,vote_plus_cluster_disagreement,single_addition,Vote share plus between-cluster disagreement statistics.,5,0.813953488372093,0.8127708233028406,0.8016528925619835,0.8432835820895522,0.782258064516129,1.0,258,0.7673449612403102,0.8604651162790697,1.0,1.0
48,full,,vote_only,single_addition,Only aggregate Helpful vote share.,1,0.810077519379845,0.8087385652383245,0.7966804979253111,0.8432835820895522,0.7741935483870968,1.0,258,0.7634689922480621,0.8565891472868217,1.0,1.0
48,full,,vote_plus_quality,single_addition,Vote share plus structured note-quality judgments.,6,0.810077519379845,0.8114467982667308,0.8108108108108109,0.7761194029850746,0.8467741935483871,1.0,258,0.7596899224806202,0.8604651162790697,1.0,1.0
48,full,,vote_plus_confidence,single_addition,Vote share plus mean confidence and confidence-weighted Helpful share.,3,0.8062015503875969,0.8038035628310063,0.7863247863247863,0.8656716417910447,0.7419354838709677,1.0,258,0.7518410852713179,0.8565891472868217,1.0,1.0
48,full,,vote_plus_failure,single_addition,Vote share plus explicit failure signals.,4,0.7906976744186046,0.7915864227250843,0.7890625,0.7686567164179104,0.8145161290322581,1.0,258,0.7441860465116279,0.8373062015503877,1.0,1.0
48,full,,vote_plus_confidence_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus confidence, structured quality judgments, and cluster-level quality statistics.",13,0.810077519379845,0.812349542609533,0.8150943396226416,0.753731343283582,0.8709677419354839,1.0,258,0.7596899224806202,0.8565891472868217,1.0,1.0
48,full,,vote_plus_uncertainty_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus uncertainty, structured quality judgments, and cluster-level quality statistics.",14,0.810077519379845,0.8117477130476649,0.8122605363984674,0.7686567164179104,0.8548387096774194,1.0,258,0.7710271317829458,0.8604651162790697,1.0,1.0
48,full,,vote_plus_quality_plus_cluster_quality,targeted_combo,Vote share plus structured quality judgments and cluster-level quality statistics.,11,0.8062015503875969,0.8071136254212807,0.8046875,0.7835820895522388,0.8306451612903226,1.0,258,0.7558139534883721,0.8488372093023255,1.0,1.0
48,resolved,0.65,vote_plus_agent_votes,agent_identity,Vote share plus per-agent binary vote indicators.,49,0.8617021276595744,0.8424108698176751,0.8142857142857143,0.963302752293578,0.7215189873417721,0.7286821705426356,188,0.8107591197755133,0.902625,0.6744186046511628,0.7829457364341085
48,resolved,0.65,agent_votes_only,agent_identity,Per-agent binary vote indicators without summary quality features.,48,0.8556701030927835,0.8404428524910452,0.8133333333333334,0.9459459459459459,0.7349397590361446,0.751937984496124,194,0.8064093701996927,0.9036207170050762,0.7014534883720931,0.8023255813953488
48,resolved,0.65,cumulative_through_cluster_disagreement,cumulative,Cumulative feature set through cluster_disagreement.,18,0.9404761904761905,0.9352403078263395,0.927536231884058,0.9690721649484536,0.9014084507042254,0.6511627906976745,168,0.9017944785276074,0.9743670886075949,0.5930232558139535,0.7093992248062017
48,resolved,0.65,cumulative_through_cluster_quality,cumulative,Cumulative feature set through cluster_quality.,23,0.9314285714285714,0.9299999999999999,0.92,0.94,0.92,0.6782945736434108,175,0.8944444444444445,0.9649274047186933,0.6201550387596899,0.7210271317829458
48,resolved,0.65,cumulative_through_quality,cumulative,Cumulative feature set through quality.,11,0.9146341463414634,0.9150619495447081,0.9102564102564102,0.9080459770114943,0.922077922077922,0.6356589147286822,164,0.8779929858122111,0.9539696519524619,0.5775193798449613,0.6977713178294574
48,resolved,0.65,cumulative_through_failure,cumulative,Cumulative feature set through failure.,14,0.906832298136646,0.9077677459526774,0.8993288590604027,0.8977272727272727,0.9178082191780822,0.624031007751938,161,0.8641550925925926,0.9427107647268268,0.562015503875969,0.6783914728682171
48,resolved,0.65,cumulative_through_confidence,cumulative,Cumulative feature set through confidence.,6,0.8507462686567164,0.846888049313979,0.8314606741573034,0.9065420560747663,0.7872340425531915,0.7790697674418605,201,0.8009027777777777,0.898068725050515,0.7325581395348837,0.8295542635658916
48,resolved,0.65,cumulative_through_vote_uncertainty,cumulative,Cumulative feature set through vote_uncertainty.,4,0.8440366972477065,0.8410243407707911,0.826530612244898,0.8879310344827587,0.7941176470588235,0.8449612403100775,218,0.7990388343241148,0.885868441457741,0.8022286821705427,0.8838178294573644
48,resolved,0.65,summary_all,full_model,All non-agent summary features.,23,0.9345238095238095,0.9300856686510818,0.920863309352518,0.9587628865979382,0.9014084507042254,0.6511627906976745,168,0.8968508437670114,0.9693390124916845,0.5968992248062015,0.7093023255813954
48,resolved,0.65,hybrid_all,full_model,All summary features plus per-agent vote indicators.,71,0.8944444444444445,0.8961840628507295,0.8862275449101796,0.8787878787878788,0.9135802469135802,0.6976744186046512,180,0.8489505912162163,0.9405405405405406,0.6471899224806202,0.748062015503876
48,resolved,0.65,summary_minus_cluster_quality,leave_one_group_out,All summary features except cluster_quality.,18,0.9404761904761905,0.9340277777777777,0.927536231884058,0.9791666666666666,0.8888888888888888,0.6511627906976745,168,0.9011337209302326,0.9753086419753086,0.5930232558139535,0.7093992248062017
48,resolved,0.65,summary_minus_failure,leave_one_group_out,All summary features except failure.,20,0.935672514619883,0.9352883811646698,0.9261744966442953,0.9381443298969072,0.9324324324324325,0.6627906976744186,171,0.8963755000952562,0.9683683675477144,0.6085271317829457,0.7170542635658915
48,resolved,0.65,hybrid_minus_agent_votes,leave_one_group_out,Hybrid feature set without per-agent vote indicators.,23,0.9345238095238095,0.9300856686510818,0.920863309352518,0.9587628865979382,0.9014084507042254,0.6511627906976745,168,0.8921662772016942,0.9659186670071502,0.5929263565891474,0.7093992248062017
48,resolved,0.65,summary_minus_cluster_disagreement,leave_one_group_out,All summary features except cluster_disagreement.,19,0.9207317073170732,0.9217717717717717,0.9139072847682119,0.9111111111111111,0.9324324324324325,0.6356589147286822,164,0.8734920695439987,0.9557558932767377,0.5852713178294574,0.6900193798449613
48,resolved,0.65,summary_minus_quality,leave_one_group_out,All summary features except quality.,18,0.92,0.9217032967032968,0.9204545454545454,0.8791208791208791,0.9642857142857143,0.6782945736434108,175,0.8802280684532575,0.9612212643678162,0.627906976744186,0.7249031007751938
48,resolved,0.65,summary_minus_vote_uncertainty,leave_one_group_out,All summary features except vote_uncertainty.,20,0.9162011173184358,0.9177961847389559,0.9122807017543859,0.8958333333333334,0.9397590361445783,0.6937984496124031,179,0.8721813725490196,0.9522133569739953,0.6434108527131783,0.7364341085271318
48,resolved,0.65,summary_minus_confidence,leave_one_group_out,All summary features except confidence.,21,0.9152542372881356,0.916087962962963,0.9090909090909091,0.90625,0.9259259259259259,0.686046511627907,177,0.8736089187056038,0.9505628881987577,0.6356589147286822,0.7441860465116279
48,resolved,0.65,vote_plus_cluster_quality,single_addition,Vote share plus cluster-level quality statistics.,6,0.9106145251396648,0.9126408010012516,0.9101123595505618,0.8723404255319149,0.9529411764705882,0.6937984496124031,179,0.8618740449041966,0.954093228200371,0.631686046511628,0.7404069767441861
48,resolved,0.65,vote_plus_quality,single_addition,Vote share plus structured note-quality judgments.,6,0.9085714285714286,0.9108552631578948,0.9036144578313253,0.8842105263157894,0.9375,0.6782945736434108,175,0.8555729135372229,0.950609243697479,0.6161821705426357,0.7248062015503876
48,resolved,0.65,vote_plus_failure,single_addition,Vote share plus explicit failure signals.,4,0.8579545454545454,0.8506493506493507,0.8299319727891157,0.9090909090909091,0.7922077922077922,0.6821705426356589,176,0.8030555223523786,0.9028760757314974,0.6161821705426357,0.7286821705426356
48,resolved,0.65,vote_plus_cluster_disagreement,single_addition,Vote share plus between-cluster disagreement statistics.,5,0.8540540540540541,0.8442545109211776,0.8211920529801324,0.9230769230769231,0.7654320987654321,0.7170542635658915,185,0.8058781512605042,0.895061260126528,0.6472868217054264,0.7597868217054264
48,resolved,0.65,vote_only,single_addition,Only aggregate Helpful vote share.,1,0.8534031413612565,0.835472972972973,0.8055555555555556,0.9459459459459459,0.725,0.7403100775193798,191,0.8040787580915848,0.9021226688289123,0.689922480620155,0.794670542635659
48,resolved,0.65,vote_plus_uncertainty,single_addition,"Vote share plus vote-count, margin, and entropy features.",4,0.8440366972477065,0.8410243407707911,0.826530612244898,0.8879310344827587,0.7941176470588235,0.8449612403100775,218,0.7936567015445939,0.8954663718634307,0.7906007751937985,0.8914728682170543
48,resolved,0.65,vote_plus_confidence,single_addition,Vote share plus mean confidence and confidence-weighted Helpful share.,3,0.821256038647343,0.8121351911127848,0.783625730994152,0.911504424778761,0.7127659574468085,0.8023255813953488,207,0.7733768356173979,0.8708410917576072,0.7478682170542635,0.8451550387596899
48,resolved,0.65,vote_plus_confidence_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus confidence, structured quality judgments, and cluster-level quality statistics.",13,0.9393939393939394,0.9368279569892473,0.9295774647887324,0.956989247311828,0.9166666666666666,0.6395348837209303,165,0.9044081093677179,0.968754852484472,0.5852713178294574,0.6902131782945737
48,resolved,0.65,vote_plus_quality_plus_cluster_quality,targeted_combo,Vote share plus structured quality judgments and cluster-level quality statistics.,11,0.9186046511627907,0.9218728732816115,0.9156626506024096,0.8817204301075269,0.9620253164556962,0.6666666666666666,172,0.8755971850530281,0.9563596073198627,0.6045542635658915,0.7210271317829458
48,resolved,0.65,vote_plus_uncertainty_plus_quality_plus_cluster_quality,targeted_combo,"Vote share plus uncertainty, structured quality judgments, and cluster-level quality statistics.",14,0.9096045197740112,0.9108056265984654,0.9090909090909091,0.8804347826086957,0.9411764705882353,0.686046511627907,177,0.8678841691050349,0.9535083056478406,0.627906976744186,0.7327519379844961
