sample_id,noteId,tweetId
3094,1820746964201291996,1820446923725160935
3095,1690626639011381546,1690612694531833857
3096,1892912608379871531,1892697323580592382
3097,1889682352902721743,1889638226622583197
3098,1795493704050094123,1794957244343390228
3099,1796841643875930543,1796546386743464206
3100,1781822756637823336,1781687704130121804
3101,1992439312537841886,1992288980457361699
3102,1723048301409317327,1722795797228761342
3103,1811708056696164567,1811003380120109563
3104,2032238884386451602,2032201932782387627
3105,1913756132033565136,1913547927223476486
3106,1978810840909226481,1978664948894240938
3107,1793843839871988100,1793304530832003289
3108,1787754624583098410,1787043348815000060
3109,2027997530668380351,2027981556074365136
3110,1812330300539564535,1812275691351601521
3111,1881735601382437203,1881630700069404869
3112,1797644639769702537,1797590581797089561
3113,1815153992004980814,1814660955743121592
3114,1790228108353638748,1789048703333945373
3115,1848152789874016647,1747591094441808031
3116,1789662688689434940,1789330815568028122
3117,2016984113677320259,2016982181902512307
3118,1770386669277151673,1770357231696965814
3119,2011694652668129546,2011553599512592619
3120,1840579890997002355,1840511975086080508
3121,1758277377631859075,1758158161767207277
3122,1828084037556093266,1828065388325744762
3123,1844278461822795922,1843037046765465820
3124,2028229800754577916,2028157248606753276
3125,1866013876980203578,1865906187738259591
3126,1699137495059853397,1699120259158929917
3127,1799309436986573105,1799279366901530699
3128,2029424065514008592,2029238653029925266
3129,1990317911446257861,1990299417421938778
3130,1920085075095679324,1919855701792334331
3131,1811142622078992672,1810834681656487959
3132,1728330750607372309,1728085733255045354
3133,2038087426732613752,2037913876684308962
3134,1919844618050675115,1919756260020216074
3135,1990324162112479553,1990096349673767191
3136,1857078999844872628,1857051288434823400
3137,1739185056713699717,1738878778426704095
3138,1822637880713326859,1822248347761070223
3139,2036474983262667015,2036063059039395850
3140,1760361589293686954,1760073321419280849
3141,1788297781469151467,1788226558265532877
3142,1844913389413216446,1844406940933431575
3143,1891048672147788207,1890525405578199249
3144,1722772238313644288,1722733361754419298
3145,1875717730227384324,1875703640482275701
3146,1742292111129497903,1741866224256983352
3147,1857273772119838805,1857243510916673983
3148,1724405952378712233,1724194713396482087
3149,1912915558288507036,1912877433683915215
3150,1742796399522021394,1742752218955313464
3151,1701105560169648128,1701037405799936465
3152,1812468588210753794,1812458365106127208
3153,1977182741583253548,1976998884473029083
3154,1787476557654614469,1786451985350193623
3155,1992777844779606208,1992716772009767187
3156,2027767119845462303,2027427567607943308
3157,1691551314520506617,1691430943653875713
3158,1981211991189422134,1980924564034220427
3159,1783803955480326287,1783791611798835433
3160,1644474860112945152,1643265582970667015
3161,1824883332498542791,1824396572655771758
3162,1724682328998662423,1724269823033790873
3163,1828821696666579353,1828524128590045283
3164,1846947250573918342,1846945254714286131
3165,1628909168060153856,1628784945270325254
3166,1654222711659307012,1654220438355038209
3167,1781299492999852527,1781006211380322562
3168,1947773431115911353,1947650032322195833
3169,1692149120159355060,1692147303224598991
3170,2020255775247970757,2020142932590830049
3171,1713215736838029620,1712850530890903781
3172,1786207583327367637,1786019696082653437
3173,2020692105648132606,2020192709991100600
3174,1787614412133544319,1787434719275089959
3175,1811063645578600694,1810782583694774683
3176,1726607249433297141,1726319837780279557
3177,1734244181072105690,1734002866690371922
3178,1808404636816363834,1807983158803288287
3179,1858958134028759248,1858915231961153776
3180,2022939507553882517,2020552889551479165
3181,1643627494522724355,1642669112894668800
3182,1822593695126012207,1822099323766575452
3183,1866610169167159416,1866587779502620905
3184,2031374337039556723,2030973898171314348
3185,2031109238806766066,2031070270560088291
3186,2020554520812748821,2020463810914721798
3187,1787992098177994807,1787853544093065593
3188,2006329030505541864,2005777518716924084
3189,1929239839649726823,1929112807238197666
3190,1811044702998745578,1810737311497486732
3191,1774489835736105167,1774466760084717656
3192,1968503478038208795,1968399596654104648
3193,1874847046072459418,1874557602274914416
3194,1742245244245082304,1741999261393244374
3195,1740079670165491915,1740038743514349671
3196,2027443685302943985,2027215901532295214
3197,1982437125522899232,1981790487926182374
3198,1812621447946469564,1812505156900319584
3199,1713520793458548780,1712927670579654899
3200,1997724324254347362,1997382740996497662
3201,1662040133959401472,1661909521038467078
3202,1723796180956499976,1723685228269425139
3203,1689334179098493248,1689311084962799616
3204,1839272733214908604,1838571606827803131
3205,1958678062113202475,1958644500093342107
3206,1944215790624157925,1944021537658745149
3207,1775781237900148817,1775587550054203434
3208,1739571809165492388,1739449285031133438
3209,1813926150684705189,1813443248415010969
3210,1771071579864047802,1769461729971360085
3211,1754924708708155734,1754558327877513227
3212,1826707617106067756,1826586002372104290
3213,2019650129339593114,2018958079761727505
3214,1884993268183679020,1884965159816573088
3215,1949459088703672710,1949451574406758499
3216,1942933589806506080,1942872616382898478
3217,1795946234873589870,1794800093637276023
3218,1709607442219221263,1709537042026168669
3219,1895569735745462600,1895523031419957345
3220,1884696324475674663,1884632034980638725
3221,1847518654637768717,1847323298251620843
3222,1812641559416099238,1812338998871785835
3223,1778408982610325934,1778315265131872704
3224,1779359318053105994,1779170061053247714
3225,1846882415433994736,1835267377619251234
3226,1719675407220478200,1719438646829269355
3227,1877184523441467570,1877184192557076695
3228,1700483933102874837,1700439902955925738
3229,1726383650319765581,1726093791499841550
3230,1809902040614920335,1809272958898385405
3231,1825676210246135944,1825663902597919016
3232,1894781970124845291,1894390566881837326
3233,1667767909173821442,1667605802570399745
3234,1657118976663777280,1656519578510589952
3235,1812976488758800591,1810913766474948619
3236,1782045670603477267,1781713259923435793
3237,1850518100161991020,1850486039141298420
3238,1815029570942193994,1814700839291822370
3239,1787967065569067481,1787719609803530639
3240,1761454100409930237,1761362627932917989
3241,1795009275884130356,1795003057778102313
3242,1637519628199944194,1637472449897062400
3243,1940421873596023205,1940395974494744604
3244,1972460447883202846,1972431423069143272
3245,1876251143615218060,1876043007163781415
3246,1796301534105309558,1795866824925393199
3247,1775604963831406943,1775582357363282332
3248,1692677896920600762,1692665884542710093
3249,1837162432390910322,1836719668402311260
3250,1977731420404465870,1977726200257655072
3251,1910530027965300889,1910318025615536526
3252,1881455158149955672,1881430947691966972
3253,1744960055118532892,1744807016097288623
3254,1879615667168526465,1879221111549988927
3255,2003506642344628453,2003158844495790450
3256,2006809610296938512,2006457581229977993
3257,1867056930482688081,1866225844391227793
3258,1742917158555066619,1742474759743357412
3259,1901940962747646414,1901785677089673609
3260,1746272391074861304,1746209639769706732
3261,1828845033828860101,1828564672490152400
3262,1896562658456870935,1896426438158614842
3263,1746650189996126622,1746649552591966575
3264,1785201819268038935,1783443328111100326
3265,1697157022444142991,1696882001825919071
3266,1803815409453244499,1803516402738802870
3267,1900071307477139581,1899958467055513605
3268,1981522545028280462,1981456820720837011
3269,1789416304748716243,1788866137209311436
3270,1904138200962203961,1904029207136481703
3271,1870792164717838652,1870591433880805547
3272,1864409929928544500,1861748409973026909
3273,1999970759209554112,1999883069726306365
3274,1789659385477898638,1789291149053841461
3275,1738668830736392531,1738657339870155256
3276,1820210315679891730,1820112783054422123
3277,1723738777359638793,1723731396022124562
3278,1742503225754800485,1742455982641328342
3279,1804175667921326110,1804173620945584420
3280,1805055814001946668,1804588943985328300
3281,1966198499772608910,1966044040152903882
3282,2022670922315145524,2022598328551362856
3283,1743806694696567142,1743656879383798015
3284,1879003344624038015,1878579171250803173
3285,1750260891486916999,1749964323919642932
3286,1745081519108915610,1745028053003043187
3287,2033141126811525395,2032882058016456959
3288,1931774904145166585,1931681260901965912
3289,1795020464227565943,1794979950308565319
3290,1733179204038996287,1733074437988106658
3291,1934327990000697628,1933965942062792868
3292,1651112446621552641,1650261429553905665
3293,1954580457921617926,1954580027112071633
3294,1666274074321129472,1665934329028153346
3295,1770695128220316114,1770462097509412924
3296,2023065749271830725,2022823824249754009
3297,1774851272660684945,1774843217596289377
3298,1977805770311029183,1976315088652075150
3299,1747018185839091963,1746992159293669635
3300,2026803523187515583,2026683788219003137
3301,1768491186254409956,1767839876676759694
3302,1788963877302022182,1788896312936497563
3303,1965572806902440321,1965503549049024960
3304,1797976166843678900,1797950542238646674
3305,2027054477371740569,2026968154992459930
3306,2040349201561973046,2039263732828881344
3307,1925182373844381882,1924917712305918309
3308,1929423529545793694,1929409014074376686
3309,2039438566535700920,2039112597430059241
3310,1770649849119088756,1766447913553502711
3311,2006723968347091362,2006551468971847825
3312,1901104906867790130,1901050051268395367
3313,1853953140329996500,1853546251515564449
3314,1962438434611704030,1962152802161193298
3315,1813648801300635920,1813329876658843934
3316,1765794319292584408,1765786102034555129
3317,1960784930453250086,1960397760701534364
3318,1814305597359047141,1813936231191077231
3319,1922068110758314256,1922063373643952291
3320,1935009272573673585,1934996124957298854
3321,1857882884507365851,1857881019829166121
3322,1711701140985860123,1711530385853620568
3323,2036532344140505353,2036455459230453834
3324,1709658169968910684,1709355212987666642
3325,1970962169173787059,1970882914486526025
3326,1842827892818051577,1842822195245965502
3327,1750289809380127231,1749971260107559142
3328,1686144356669960192,1686029222630875136
3329,1955060628944474444,1954920658271617418
3330,2028551231971483659,2028289624108584974
3331,1940021652060041667,1939709121709949141
3332,1700405729931190596,1700104000937275499
3333,1792363039741636867,1791942239712682484
3334,1867233478640648548,1866797787251347479
3335,1829079906585612557,1829060517530382837
3336,1813104585541624142,1812830630679642363
3337,1931714347295727977,1931640449267118518
3338,2005733467569729606,2005682913715871761
3339,2013074649291317369,2012857487444291734
3340,1996148854413000795,1995943552308900217
3341,1731382046902395078,1729355197821092034
3342,1638992357977731072,1638678362322350080
3343,1773002271015440836,1772981738748223805
3344,1752382446014812520,1752077916567957920
3345,2004635338225140095,2004314296785023106
3346,1950185797862269039,1950171955266560320
3347,1853434139829055731,1853316679083638995
3348,1969877505763885437,1969431360936034326
3349,1752634157908234667,1752428229808247258
3350,1972744448359735342,1972439923505410479
3351,1801203485876133977,1800706810330173474
3352,1998921311653896390,1998915636173615144
3353,2006094519628959964,2005937520916521041
3354,1883842743128182839,1880905932068327480
3355,1723788193021960585,1723763383294459985
3356,1848002109116969079,1847739725785731460
3357,1664875248502620161,1663994244376190978
3358,1990817624192905385,1990658985012478030
3359,1838958436161118569,1838181033700999600
3360,2040494632941805946,2040475768547942835
3361,1950260269713936646,1950257141694288173
3362,1893786856090984728,1893693910196588631
3363,1930028439567741379,1929768826029105200
3364,1810906493979337129,1810309544343744830
3365,2021365448147861879,2021024933342748713
3366,1808424350032245171,1808254414852890656
3367,1850321220123631789,1850183528308248608
3368,1779153770267525246,1778993814700515358
3369,1980811812099747906,1980703747337486611
3370,1695990412660654251,1695593350471332230
3371,1697525733089022378,1697225178424422609
3372,1901304008083415302,1900997301495079270
3373,1692525541096665436,1691858346343649293
3374,1752205609410470122,1752060246023975289
3375,1654909393803018245,1654676525269020676
3376,1866275312977510779,1866059007498297444
3377,1732710334169772379,1732512332880679143
3378,1996993048719352175,1996772541780639826
3379,1880839090259832834,1880785738666778754
3380,1812897957961666582,1812779785732620523
3381,1920034925698228697,1919744552488849752
3382,1898994357971374255,1898812521164751040
3383,1717997611993456998,1717601997791060145
3384,1802716799428862167,1802465048247648335
3385,1886652513509937226,1886302768526188554
3386,1901307167346745361,1901004754660339955
3387,1862174294379463060,1862027592200597768
3388,1816519467737706781,1816378852681085403
3389,1924856992323043521,1924784872020713972
3390,1933950432524501458,1933867719817900282
3391,1826918000626373074,1825358316618633369
3392,1912826262952759529,1912656511702290623
3393,1977858749860581475,1977772773452742682
3394,1995549485074972711,1995395416393941451
3395,1715148557877965135,1715131848064405823
3396,1782067927102992893,1781865581957820564
3397,1875143546929373313,1874921051186200763
3398,1734510034934005782,1733790693573738507
3399,1874421854066328006,1874299039233302937
3400,1976580349468574124,1976189932604469489
3401,1937376407459631264,1935980575179128926
3402,1753157816146071736,1753154873447653704
3403,1906783930063241336,1904036321360052299
3404,1982882493419131277,1982519820257210738
3405,1822006864856408568,1821864332126233061
3406,1853408390833115204,1852784312992596213
3407,1914892864003231948,1914650391381242349
3408,1949792158010999183,1948344917001941151
3409,1875460048429703454,1875171579900080635
3410,1757500822823338451,1757496782177644781
3411,1800860343469592984,1800704066106122401
3412,1906223189203767473,1905274862945349864
3413,1834599915542220823,1834507219280253401
3414,1784667328388677688,1784341502572818570
3415,1738834995437863267,1738152385543835660
3416,1941996900947017861,1940701199667503521
3417,1688517910979850565,1688185510588510208
3418,2017350243252146296,2017221135868580259
3419,1721803113525395765,1721253871631102102
3420,1988307658248753656,1986324904673714252
3421,1865130109340127292,1865121404552642699
3422,2039088238439100780,2038874774403981718
3423,1930650603451265143,1930623002128867488
3424,1899597635180265916,1899559277322285127
3425,2011477320914059669,2011406203851833461
3426,2002863025964073250,2002789506056098249
3427,1905964805187321951,1905960829016568102
3428,1882681535712624828,1882518668262731925
3429,1855152718819512661,1854975019283284001
3430,1966079561147494443,1965866984459141405
3431,1777307533029396540,1777299671053951001
3432,1693883237959922106,1693871075195592824
3433,1738756733835595780,1737594865490276544
3434,1924634440720138414,1924624810082271303
3435,1966923497235771816,1966682054881669233
3436,1888061898714677481,1887984798922125437
3437,1787084143882346677,1786828543080415721
3438,2023196668712149203,2023157179969069396
3439,1926439232681189523,1926400897795465330
3440,1636449151968747529,1636393823348854785
3441,1803686300836646998,1801798699175317992
3442,1860432546988794151,1860027751526289409
3443,1865647653805261208,1865641676095852843
3444,1800311671971266623,1800308507344052632
3445,1719743980999508072,1719700456618762573
3446,2002334788892717100,2002288643335979371
3447,2037624701825249600,2037431168031723998
3448,1968485493244576138,1968460144024437035
3449,1932864917243097457,1932580198198964241
3450,1808934878865396140,1804098796986437834
3451,1964399867758870896,1964342829519687846
3452,1920857445133672806,1920828971186360737
3453,1901486671230812494,1900881086437351635
3454,1959515458094371145,1959152653255995614
3455,2013477751429505432,2012962786217755108
3456,1806696517602075096,1806664890813489266
3457,1694859193566531929,1694656424800842140
3458,1896863447771762847,1896445905672527914
3459,1993412395180462561,1993387576523473112
3460,2030550480812933621,2030229984749760515
3461,1980163679455695197,1980025147064037490
3462,1809531947787645381,1809174164252885429
3463,1901639265760788888,1901511947805462574
3464,1746579036539941293,1746509860156354565
3465,1779977806996279756,1779949813431165416
3466,1813041825017393358,1812560302547898410
3467,2028438179741573457,2028140757912035683
3468,1787663454658056346,1787635215973671027
3469,1899872702086762738,1899591298073465202
3470,1760695151998226885,1760361262381182989
3471,1776288146365481447,1776267249612984536
3472,1926411259177578858,1926409751430099079
3473,1782885663777411348,1782812525274308925
3474,1648276094766702593,1648157015846387712
3475,1814379772702515682,1814304000931758225
3476,1849168725414731847,1849164163282874783
3477,1850235270160888025,1849852573148139882
3478,2000813437731901943,2000602568129745046
3479,1751967451707736465,1751953322066522508
3480,1944697339328741498,1944692465501413651
3481,1773365673994936339,1773114791227166993
3482,1826315212284473539,1825987451388617161
3483,1740380813584445478,1740231171945238975
3484,1966633803142607342,1966609947061367085
3485,1974387985438085433,1973808908142879230
3486,1839793650160808173,1839426993680499072
3487,1902295712278208907,1901765395201085846
3488,1882577192854360408,1882572264933355535
3489,1713226463355248804,1713198309324489082
3490,2034904629037998505,2034694192862306567
3491,1991035024489996352,1990816518699987041
3492,1869099211326906796,1869094311922639099
3493,2038559880378744923,2038223196827054332
3494,2024306914704728351,2024251957968306237
3495,2019372391273754990,2019033153474543686
3496,1965257561432883318,1964753067586551813
3497,1790754082615169406,1790733805403152863
3498,1884000652055240856,1883979625610764596
3499,1971260032512647325,1971132651663753457
3500,1942866183977419011,1942703022565646382
3501,1879820895067447696,1879569248391246117
3502,1999621319487578497,1999381667128226244
3503,1803209007793848754,1795210159548944881
3504,1757199353968779562,1756928483002077508
3505,1678559033014341639,1678430913615593476
3506,1988132333380071643,1987997969350881339
3507,1908563482456256993,1908038279598928282
3508,1641600828225073153,1641575007552778243
3509,1922290378943631609,1922000069597004126
3510,1842737412042035496,1842727390155358378
3511,1817181665183089101,1817140290228019500
3512,2030774850420085115,2030704621996384635
3513,1807027647299412339,1806773063955988703
3514,1785568850488262865,1785273561696866305
3515,1866182066167296133,1866151568468242561
3516,1742261087423091023,1742244782783516694
3517,1743116452369252437,1743108253041713604
3518,1807830301076316410,1807430088109248808
3519,1889043528698986948,1888898796244926682
3520,1859046752642343263,1858874053722804726
3521,1920085649203286169,1920053380296171998
3522,1853147123229032703,1852652628972302423
3523,1852710001938510056,1852361201969447343
3524,1932476622436782546,1932473834738684174
3525,1769436550637515067,1769428659805311350
3526,1872650333509312755,1872648531745570847
3527,1866859322556240306,1866825910118388134
3528,1768993250545705183,1768983369948242115
3529,1793398810749628744,1793384127573450887
3530,1833765528747544768,1833692897038000621
3531,1836522527759225181,1836513378119872642
3532,1696113283663626480,1695622708103700675
3533,1430799665243504645,1430230421615386627
3534,1939225256058642615,1939184405962244422
3535,1969763045040955569,1969451415321133444
3536,1819766573978317270,1819337877215399960
3537,1817827779666395292,1815795301917053123
3538,1699118493952614580,1699116443441217824
3539,1752357681581425023,1750219330342551867
3540,2005200881399243035,2004836563625414920
3541,1780606648681111638,1780257403520397808
3542,1909659848406712786,1909582352365633555
3543,1886232992974028991,1886232543537541245
3544,1807375779182919759,1806909358283845842
3545,1792877958274892261,1792533185844424939
3546,1856657781543038978,1856380161471504477
3547,1925231988908433442,1925201349291261955
3548,1657997062036758533,1622248736989630464
3549,2015179483230204370,2015039017612403099
3550,1910343989401923915,1910007063578866035
3551,1755939462918316056,1755908220931973247
3552,2040485562100916667,2040195136534274556
3553,1905223558629884372,1905151275404063051
3554,2010610907622056312,2010430955753001124
3555,1853921455005974953,1853541551055454293
3556,1883662378161647978,1883591433405509898
3557,1735985389695836466,1735866521799291307
3558,2029439917634547768,2029398892190818324
3559,1879569993706209772,1879560718867218536
3560,1872149689497534821,1871978408953167938
3561,1855347487319404978,1855163123163861473
3562,1876732231047074288,1876593959235149849
3563,1811542410343879113,1811523520779694434
3564,1763314959369306562,1763289710372536705
3565,2016602815209107605,2016375584331354404
3566,1834726119364608099,1834460891556770039
3567,2003511606202749368,2003490914061418747
3568,1688382993813876798,1688374400431837184
3569,1863124847653429330,1863122822257873202
3570,1874813260580483093,1874565451641987157
3571,1729249458150322316,1729235753392320563
3572,1867924930576167097,1867577795322556775
3573,1878950559329460517,1878919224929734766
3574,1827238789359575105,1826854801507828092
3575,1837829735126110619,1837578941361508462
3576,1780945263873413607,1780893149960753341
3577,1753591688667480092,1753043613804560657
3578,1864758767184719912,1864710126881341686
3579,1932096489784025296,1931898546292166786
3580,1810781960887050276,1810242595987353796
3581,1691060068190425130,1691047514391080960
3582,1851728916303798358,1851339153990189493
3583,1937911088852406297,1937907165886603383
3584,1840875621330640957,1840866806564639081
3585,2002128459514978685,2001985623683698907
3586,2030347210760843586,2029977712169812267
3587,2021105591398301709,2020905710205415684
3588,1857105172599632378,1856742966280196382
3589,1728462604505366988,1728461215616119295
3590,1930357050741272764,1930261574037406111
3591,1906352676373159960,1905935310254469615
3592,1987214584701165621,1986765487100047710
3593,1790747506063573493,1790720620319105094
3594,1815076883005927922,1815024417644155345
3595,1965940283490676813,1965855319814451345
3596,1852690806349435384,1852613209204592708
3597,1926033308929929307,1925899846663151822
3598,1809753597141291448,1809738218629390480
3599,1920285503225557235,1920220584618963408
3600,1759275559148753322,1759039797048258736
3601,1686725785548447745,1686098732448980992
3602,1428066833513463820,1428066425378246656
3603,1749512277168988499,1749306932035469451
3604,1976557906914050302,1976420399970701543
3605,2014692014822928593,2014665537280708944
3606,1880662131932266856,1880536914690036015
3607,1936344981771264440,1936049349277954475
3608,1715021367853093073,1715012993262457272
3609,2025374660355891622,2025356570012373360
3610,1467922055882584066,1467471351879450634
3611,1645213267613167618,1644947263389663232
3612,1839044176614228324,1838746945223037340
3613,1768403053391016316,1768244932735623378
3614,1509194005078110210,1508976259010867201
3615,1808060104001880156,1807681293704155425
3616,1800019053324517656,1799968256213880991
3617,1739663916265882087,1712045743974781169
3618,1969291820317245641,1969255603316146212
3619,1580929981714116610,1580635241663733760
3620,1800998491227099167,1800991760404889802
3621,2023234210794725497,2023193469506953355
3622,1786810761802645632,1786719756113908175
3623,1914389635708674220,1914319869157273842
3624,1797784751052664934,1797698943406752172
3625,1755021880845561875,1754969570744336741
3626,1874962916706775051,1874848552738042045
3627,1732511080558067887,1731820396117139642
3628,1870886942084374844,1870596257145671749
3629,1817119950534058038,1817026611658785063
3630,1875559016023146835,1875318573666578757
3631,1723950813758771622,1723725588928561499
3632,1726647880658608511,1726320045339328738
3633,1801167506842714536,1800814951780798698
3634,1861128454206562417,1861012243498115465
3635,1972200369179463870,1971934376360661469
3636,2017345475587039369,2016958995505041488
3637,2026056332462440888,2025784962927177932
3638,1733487312850268304,1733429663249092633
3639,2009612127418421584,2009467392368218138
3640,2009026342696726788,2008281955440222497
3641,1935391556606808416,1935388111078580510
3642,1813595910766506342,1813588060149592126
3643,1945130132118888497,1945086899313381570
3644,1958211578353897840,1958169284154106359
3645,1842976656316608827,1842909056198971479
3646,2000886153709543456,2000570954938785901
3647,1878478978123477172,1878419051887706320
3648,1999468975562883541,1999342569562812549
3649,1881952296101466117,1881912454671913275
3650,1887915232305033403,1887470580816863458
3651,1884740331687862762,1884664053353898140
3652,1720965354321793360,1720899103213736274
3653,1752489860932260226,1752400487716933706
3654,1711994019264249990,1711822438277747010
3655,1984458739404194133,1984084080842231881
3656,1817783669475717316,1817585778568073680
3657,1788605786220089759,1788419954431442973
3658,2014697611744199006,2014646126167662733
3659,1957018975113539846,1956989437998420209
3660,2028717315614015697,2028648755550183839
3661,1852870660244079088,1852647853266440668
3662,1816014487520174552,1815746674008219806
3663,2013281594895929849,2013212532110938615
3664,2023720141981171981,2023666169899594016
3665,1664730237626638338,1664352207104507904
3666,1812260946078740769,1812250983109423591
3667,2020128640516657212,2019883591623147794
3668,1804091424121487420,1803752082756751554
3669,1521864985403609090,1521797001175834625
3670,1881446608455266533,1881443685205991791
3671,1843699271004238208,1843275088914678128
3672,1794079885830336515,1790483837014687921
3673,1655894925328752642,1655588026674733058
3674,1826620364962607123,1826318742420119907
3675,1796298988787995024,1793473388884975686
3676,1812266335193469392,1812259004078583997
3677,1799620848262774863,1799611208779366889
3678,1858651478506041701,1858529307347636255
3679,1798024391835472014,1797982935687270809
3680,1998317753409716292,1998155866038849634
3681,1857185194052104608,1857118654883656033
3682,1958164354882502697,1957811562439442610
3683,1819054909490114755,1819003545116422508
3684,1890874754044702754,1890222105222115530
3685,1734324135298306361,1037804584159379456
3686,2034930496635899988,2034396725956268356
3687,1618800184494010368,1618276531310301184
3688,1689272030183477523,1688613980347011072
3689,1760783872881487912,1760534735128789122
3690,1712317111207432645,1712051375859757220
3691,1907105854220103978,1906745857472381273
3692,1989384373800681729,1989347783229182070
3693,1516019287919669248,1515842749634854915
3694,1959483598966329559,1959176529272856594
3695,1870189488590467162,1869214243469635995
3696,2008618639306670323,2008603147825279122
3697,1780970448706023522,1780741597224710647
3698,1821538657829798285,1821474173685743927
3699,1710067609759027226,1710024558906888606
3700,1896674282798748081,1896595078317277591
3701,1721054041814569110,1718740448569925995
3702,1809292510893908092,1809287379192066342
3703,1960303803279851745,1959896029425250334
3704,1696653957827830164,1696391901656854537
3705,1695972152560992269,1695840480649716031
3706,1976368866214187401,1975971980898902439
3707,1854662850155102477,1854627658081894579
3708,1847203919019032871,1846916590090309907
3709,1820074491399250301,1819523713064370682
3710,1635745588615712769,1635741263470231574
3711,1768620653589287396,1768350190333755777
3712,2008479910579630559,2008399993242321324
3713,1879326940860985569,1879325866397946037
3714,1981283904309940536,1980881707243900970
3715,1683792145625251841,1679724452794503169
3716,2009978289981362363,2009635006008979463
3717,1812457909407695321,1812396618550829305
3718,1819115885426000073,1819056861783429545
3719,1929680646852747325,1928896472214548532
3720,1846350261528178710,1846207061383618947
3721,1700582236251161087,1700518751429599651
3722,1958066888392773996,1957906229990211796
3723,2010692604204114230,2010418934324109531
3724,1948845422497468457,1948333618113196208
3725,1753039829095354637,1752606058538013009
3726,1961000797828686122,1960832011356266564
3727,1846437190605459494,1846232487397044364
3728,1904692460925968608,1904644782531445026
3729,1873728014254547402,1873383244424716465
3730,1667401825593458688,1666122069736554496
3731,2017221286825455937,2017214398020944218
3732,1739998890890338743,1739981576346406955
3733,1995293979513098354,1994991364942205064
3734,1917718310290088277,1917627844219310206
3735,1842869327659503994,1842792807364432214
3736,1750972349493465562,1750923800047186263
3737,1995775982708371627,1995747018514596095
3738,1786338744406003838,1786085291805098106
3739,1937624321016639574,1937566237208510507
3740,1750364067322036538,1750323412772274324
3741,1781733643796217986,1780022368791871741
3742,2034984033117929791,2034545920298164494
3743,2019526580897251553,2019191175438029298
3744,1640895049415159809,1640737949544513541
3745,1772144647978230208,1771976720654168518
3746,1990381246627946960,1990249783957880899
3747,2004333286353486320,2004242778524733651
3748,1852486646673137915,1851699674950046180
3749,1916414802605334598,1916229579250737342
3750,1975929908145570258,1975654955001520593
3751,1815756291714990308,1815519696424161361
3752,1901368827306537217,1901350582230691976
3753,1794840113949941812,1794778280660209710
3754,2023063821053472802,2023000346461933732
3755,2024907522784494020,2024860655786852724
3756,2031419153416929779,2031398250196959604
3757,1747973018104574203,1747795317322588378
3758,1833545602308661755,1833147988765478944
3759,2037375320920314289,2037024896899748001
3760,1892386149215166476,1891923697998450994
3761,1971170865145610346,1971126575598071967
3762,1822606738576527654,1822351106141237419
3763,1875615491852792196,1875566119718961204
3764,1830607707671277901,1830374091640934451
3765,1781921891470504369,1781770991284453693
3766,1999191051291283495,1998906562019291373
3767,1790835383229448574,1789927866865787228
3768,1718123847143006547,1717997453759095085
3769,1979110191380730234,1978740021646488046
3770,1908348682761580688,1908191866111078720
3771,1907103164689486146,1906834706647101874
3772,1660305054933368832,1660027617389563904
3773,1851709069943542060,1851636917705625613
3774,1735069049149608035,1735012196604662094
3775,1797209362902970393,1797005998021918891
3776,1849193815497965729,1849148284839051288
3777,1835668664353202347,1835656057063866791
3778,1419785948129267718,1418326847671128064
3779,1817911758570377723,1817853662548377830
3780,1788771154112676078,1788714609836429717
3781,1694652023973511261,1694337920096739810
3782,1743385182630007174,1738853757922799783
3783,1867734419844608226,1867434902096060478
3784,1918549667819995426,1918252157910073514
3785,1968293929960276047,1968042721211523286
3786,1809824329376669720,1809582093019521335
3787,1866486289438282047,1866407511386919305
3788,2018277035026555358,2018154152950628696
3789,2033084369838158042,2033060924832223304
3790,1795042334838554828,1794954361015267716
3791,1884844045333090446,1884740304567194044
3792,1815029106083324361,1814603081297916177
3793,1851241963863048203,1851144669817680176
3794,1799135422368596033,1798795056943648836
3795,1922069643554128226,1922056753119650023
3796,1823269128544899130,1822992354913259652
3797,1993193642077327578,1991870316952404391
3798,1743329490887954511,1743222919453458476
3799,1710040607345754432,1710027137531490795
3800,1761802526142140921,1761783191776473316
3801,1747592238832464170,1747551535024803881
3802,1822405086116504031,1821966482349421011
3803,1931668411311956071,1931028031713300510
3804,1713144897350299983,1712909880233693589
3805,1747040061143536116,1746936705062424884
3806,1815898547503657152,1815894029164597257
3807,1881452165719597306,1881431947706298632
3808,1711877178101481701,1711799330045059187
3809,1845456107642421381,1845039267732664493
3810,1860636004232974486,1860294290812883377
3811,1708963472661184842,1708728801662837146
3812,1761329601920323666,1761108991806001627
3813,1801023004408766666,1800961582404350354
3814,1907744467127275712,1907625389146403094
3815,1810823012482175470,1810649351175233655
3816,1733058371203260627,1732746305431011430
3817,1857097154910634281,1856927328405750239
3818,2010936179596861865,2010513134486962506
3819,1944150071299518674,1943817154480288175
3820,1772213542835347742,1771949143763616000
3821,1764221608669884705,1763904115795480745
3822,1801049593519497567,1800943263731347703
3823,1958188119452467249,1958145913127612609
3824,1741001179646308591,1740938473060864093
3825,1817569006569795836,1817447109961912597
3826,1963318746791252010,1962986403454763443
3827,1996986472226845074,1996934688175202640
3828,2036268634801156501,2036260211304931360
3829,1853220021188649367,1853129547878678825
